FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15,FOV 5 Cell 16,FOV 5 Cell 17,FOV 5 Cell 18,FOV 5 Cell 19,FOV 5 Cell 20,FOV 5 Cell 21,FOV 5 Cell 22,FOV 5 Cell 23,FOV 5 Cell 24,FOV 5 Cell 25,FOV 5 Cell 26,FOV 5 Cell 27,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 6 Cell 6,FOV 6 Cell 7,FOV 6 Cell 8,FOV 6 Cell 9,FOV 6 Cell 10,FOV 6 Cell 11,FOV 6 Cell 12,FOV 6 Cell 13,FOV 6 Cell 14,FOV 6 Cell 15,FOV 6 Cell 16,FOV 6 Cell 17,FOV 6 Cell 18,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 7 Cell 7,FOV 7 Cell 8,FOV 7 Cell 9,FOV 7 Cell 10,FOV 7 Cell 11,FOV 7 Cell 12,FOV 7 Cell 13,FOV 7 Cell 14,FOV 7 Cell 15,FOV 7 Cell 16,FOV 7 Cell 17,FOV 7 Cell 18,FOV 7 Cell 19,FOV 7 Cell 20,FOV 7 Cell 21,FOV 7 Cell 22,FOV 7 Cell 23,FOV 7 Cell 24,FOV 7 Cell 25,FOV 7 Cell 26,FOV 7 Cell 27,FOV 7 Cell 28,FOV 7 Cell 29,FOV 7 Cell 30,FOV 7 Cell 31,FOV 7 Cell 32,FOV 7 Cell 33,FOV 7 Cell 34,FOV 7 Cell 35,FOV 7 Cell 36,FOV 7 Cell 37,FOV 7 Cell 38,FOV 7 Cell 39,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 2 Cell 9,FOV 2 Cell 10,FOV 2 Cell 11,FOV 2 Cell 12,FOV 2 Cell 13,FOV 2 Cell 14,FOV 2 Cell 15,FOV 2 Cell 16,FOV 2 Cell 17,FOV 2 Cell 18,FOV 2 Cell 19,FOV 2 Cell 20,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15
1.323786,1.30055,1.094117,1.190369,0.944066,1.100632,1.087845,0.889108,1.593643,1.002655,1.089511,1.285057,1.556593,1.047892,0.864541,0.970384,0.911634,1.000718,0.977021,1.463744,1.423004,1.225906,1.073502,0.959964,1.000591,0.731424,0.784663,2.100657,1.122301,0.955017,1.299408,1.224157,1.311152,1.153953,1.106835,1.046289,1.246633,0.559714,0.310185,1.242307,0.899766,1.503128,1.194657,1.150942,1.327487,1.24026,1.095136,1.049641,0.989528,1.00693,0.906514,0.96485,0.888106,1.020013,1.172526,1.031382,1.07239,1.030199,1.101491,1.070382,1.063128,1.045112,1.012588,0.993047,1.130723,0.949124,0.935035,1.206378,1.224223,1.2157,1.104958,1.477563,1.11936,0.947422,1.006302,1.249053,1.588864,1.230551,1.067035,1.074608,0.840837,1.006017,0.929036,0.858287,1.429468,0.99946,0.977579,1.041344,1.235264,1.002051,0.940463,0.962599,0.912201,0.960764,0.763384,1.008597,1.047250399,1.106888035,1.15690837,1.03106144,0.878869974,0.666930538,0.812248334,1.011569369,0.661765194,0.852533591,0.987127151,0.737399753,0.740310811,0.756377747,0.784360957,0.715627331,0.79576769,0.811541275,0.858046448,1.055331384,0.753156,0.824028,0.874224,0.813395,0.931982,0.849902,0.837671,0.92438,0.863824,0.789099,0.825025,0.735222,0.891562,0.886813,0.759641,0.760678,0.87601,0.82856,0.928203,0.812107,0.810889,0.864484,0.843642,0.847829,0.85417,1.12722
1.312183,1.304686,1.076951,1.175788,0.934868,1.121463,1.100664,0.884766,1.612058,0.981769,1.085343,1.290061,1.551892,1.049858,0.877804,0.959489,0.882455,0.981105,0.961924,1.468826,1.387328,1.212271,1.05915,0.951323,0.997887,0.759513,0.779731,2.084678,1.110881,0.944359,1.300089,1.188439,1.296189,1.117453,1.128959,1.048728,1.220857,0.559711,0.310771,1.256981,0.911391,1.494053,1.189775,1.155898,1.344857,1.240785,1.091098,1.058809,0.981052,1.00813,0.92065,0.970207,0.89255,1.016201,1.175471,1.036817,1.057719,1.03138,1.097537,1.051729,1.059794,1.046114,1.021506,0.996318,1.135565,0.94378,0.947336,1.213254,1.218024,1.230304,1.109139,1.472415,1.126818,0.966438,0.995077,1.235067,1.568958,1.217437,1.05498,1.072087,0.846235,1.004344,0.917946,0.854401,1.425162,0.99175,0.958546,1.046058,1.221096,0.970896,0.936521,0.959111,0.906371,0.933315,0.76061,1.000477,1.052817045,1.102726319,1.159004698,1.033873762,0.913353231,0.745998696,0.831653718,0.991820926,0.667587321,0.852633441,0.980795099,0.719904361,0.761470447,0.769645908,0.817755582,0.718863502,0.791287598,0.81160922,0.874404932,1.091616545,0.740102,0.820167,0.845149,0.796914,0.916274,0.802562,0.81256,0.881998,0.804574,0.681647,0.819165,0.726426,0.862201,0.830965,0.792291,0.739236,0.877946,0.807336,0.850223,0.80981,0.796725,0.83745,0.794496,0.847815,0.849386,0.911419
1.342896,1.284002,1.091465,1.202794,0.933319,1.127396,1.11831,0.900782,1.611725,0.991242,1.104516,1.295289,1.552874,1.043129,0.895675,0.981522,0.902469,0.991465,0.983276,1.466748,1.374919,1.22455,1.06733,0.950133,1.005022,0.762477,0.78748,2.05832,1.124894,0.949236,1.311861,1.218242,1.284572,1.151289,1.135414,1.077169,1.23944,0.566036,0.313319,1.2566,0.915304,1.498325,1.203315,1.16475,1.360894,1.225673,1.114427,1.057024,0.966531,1.03348,0.927469,0.977877,0.888836,1.081326,1.166594,1.048694,1.064901,1.030825,1.106123,1.0678,1.065819,1.040996,1.036786,1.002388,1.117411,0.965329,0.982637,1.221618,1.233878,1.242258,1.106619,1.487857,1.129314,0.968321,1.016847,1.239341,1.565187,1.226853,1.051973,1.087391,0.85803,1.011066,0.940106,0.868962,1.419216,1.009418,0.963622,1.049618,1.25645,0.966137,0.940754,0.977812,0.921665,0.948478,0.775229,1.017422,1.047309694,1.101788968,1.152704415,1.001065514,0.902218368,0.751859546,0.820630588,0.938535916,0.686556152,0.84841493,0.976867672,0.713505369,0.78003315,0.792736247,0.890771272,0.71477546,0.79517023,0.809851321,0.892222374,1.123645266,0.759788,0.825373,0.821433,0.795381,0.939449,0.876116,0.830274,0.872237,0.861402,0.672528,0.808614,0.781793,0.851034,0.842969,0.748379,0.731734,0.874372,0.832523,0.935681,0.843116,0.756932,0.873602,0.778847,0.862589,0.850662,0.86164
1.320561,1.267125,1.094299,1.254465,0.933394,1.108987,1.091077,0.896366,1.621492,0.989987,1.091775,1.305273,1.548836,1.050891,0.874354,0.963746,0.904868,0.990364,0.975372,1.450806,1.348574,1.19934,1.056913,0.951269,1.001762,0.769774,0.77724,2.063935,1.105394,0.938906,1.298657,1.23291,1.29657,1.133522,1.141792,1.056825,1.225657,0.559011,0.312457,1.244603,0.912858,1.487172,1.171136,1.164403,1.338883,1.234713,1.095243,1.049686,1.002002,1.003984,0.91559,0.974097,0.90019,1.051016,1.18516,1.041739,1.074162,1.032574,1.101174,1.088562,1.066949,1.049194,1.027241,1.002932,1.128883,0.960898,0.954947,1.210894,1.228806,1.237814,1.109638,1.475917,1.121551,0.978606,1.007309,1.250381,1.566632,1.234433,1.059196,1.088751,0.851211,1.000543,0.949051,0.861883,1.447111,1.012452,0.972228,1.034108,1.249898,0.970007,0.939036,0.958353,0.907206,0.941287,0.754442,1.003205,1.053580503,1.113409431,1.161858018,0.985729628,0.913013836,0.733177974,0.808747966,0.946573515,0.70039977,0.855579829,0.995028964,0.710491419,0.806749478,0.833402416,0.892366235,0.745129413,0.809356521,0.821979782,0.930595338,1.154224965,0.770465,0.82612,0.835256,0.83036,0.933067,0.857475,0.833077,0.921347,0.855382,0.64678,0.799656,0.76645,0.870198,0.861036,0.690676,0.742723,0.876944,0.818806,0.856518,0.811885,0.744189,0.826566,0.744332,0.851278,0.84279,0.82172
1.3203,1.265447,1.081467,1.27715,0.953259,1.125039,1.103626,0.878596,1.611077,0.985577,1.062633,1.262817,1.518471,1.066739,0.925704,0.960642,0.89748,1.000585,0.995638,1.436212,1.356987,1.195924,1.054987,0.950179,0.987696,0.778236,0.791078,2.079014,1.08542,0.951846,1.325746,1.25149,1.289316,1.155974,1.148928,1.069706,1.234061,0.566032,0.307464,1.253341,0.925412,1.491847,1.181881,1.168203,1.351323,1.236156,1.098376,1.042632,0.970701,0.989138,0.912533,0.962919,0.889629,1.016366,1.161341,1.047698,1.059438,1.023416,1.104657,1.081702,1.063732,1.042911,1.022526,0.99438,1.112308,0.947053,0.922761,1.206606,1.215958,1.22786,1.099103,1.464225,1.114131,0.967565,0.981831,1.230005,1.552135,1.206876,1.046215,1.080464,0.845709,0.991652,0.935283,0.861427,1.385454,0.995159,0.976484,1.03028,1.243231,0.958855,0.968677,0.987811,0.915698,0.930942,0.773122,1.011418,1.050172775,1.112019739,1.160519589,0.971774505,0.888254161,0.676805324,0.766583166,0.928054585,0.72107463,0.854043979,1.013790471,0.732227581,0.828399035,0.850801354,0.890941769,0.728284684,0.805453364,0.82400813,0.962087925,1.174239453,0.763577,0.840856,0.835355,0.808434,0.928915,0.844238,0.852119,0.919527,0.849872,0.638552,0.77895,0.7321,0.815513,0.843721,0.707623,0.754001,0.85904,0.810393,0.834645,0.799082,0.721854,0.850438,0.752396,0.874836,0.838564,0.802328
1.323157,1.25539,1.09607,1.277129,0.938836,1.124585,1.103112,0.87132,1.615273,1.001772,1.059199,1.242683,1.536917,1.101145,0.934684,0.966798,0.907235,1.018946,1.016274,1.442011,1.3765,1.196652,1.054823,0.938912,1.013293,0.759333,0.787548,2.081325,1.082883,0.957159,1.328472,1.243534,1.300402,1.132384,1.129671,1.050984,1.246681,0.563328,0.310737,1.256906,0.93013,1.490903,1.163935,1.187744,1.36357,1.200424,1.02682,0.989139,0.896635,0.952753,0.851621,0.906954,0.836358,0.939108,1.114256,0.995336,1.014821,0.983293,1.065691,1.030445,1.031443,1.015079,0.993845,0.968263,1.05934,0.903105,0.862271,1.178083,1.171438,1.2064,1.064016,1.419067,1.061897,0.926097,0.934404,1.185773,1.511059,1.155293,0.978501,1.042716,0.784701,0.946144,0.84352,0.820209,1.421773,1.011968,0.972892,1.044736,1.236119,0.960995,0.983076,0.966435,0.954333,0.938735,0.761564,1.005425,1.045145905,1.115457032,1.153979215,0.980167998,0.883658326,0.66500405,0.764713022,0.993162931,0.767836887,0.859666765,1.016089312,0.744771029,0.867365523,0.89467043,0.89520382,0.706371319,0.800645622,0.824982374,1.028564755,1.170143613,0.759927,0.834145,0.833263,0.810173,0.952763,0.91126,0.841532,0.893954,0.830153,0.647603,0.778514,0.742,0.834006,0.849254,0.722352,0.746035,0.858492,0.819976,0.829579,0.795107,0.747087,0.868895,0.745518,0.860058,0.819523,0.806528
1.314816,1.265349,1.134716,1.293903,0.960251,1.13791,1.09049,0.894118,1.654601,1.001988,1.056931,1.252091,1.576595,1.145445,0.991931,0.968086,0.921749,1.016355,1.016058,1.448848,1.394753,1.203376,1.079043,0.961358,1.025017,0.748437,0.791615,2.076452,1.103793,0.946813,1.319542,1.257305,1.278679,1.135438,1.152106,1.048088,1.247972,0.563762,0.305047,1.252166,0.905701,1.488751,1.167088,1.170803,1.352888,1.221746,1.09961,1.049179,0.94152,1.004096,0.895552,0.951692,0.874854,0.9902,1.149539,1.017458,1.028378,1.02163,1.103084,1.07149,1.054835,1.028785,1.032977,0.988132,1.098428,0.95228,0.93337,1.22038,1.210614,1.252644,1.093456,1.434515,1.089188,0.97027,0.988366,1.213174,1.556841,1.207539,1.030484,1.0776,0.834037,0.983323,0.921692,0.858426,1.393426,1.004901,0.961232,1.052741,1.249625,0.975406,0.989983,0.987387,0.965029,0.943285,0.75272,1.011275,1.049099793,1.116437085,1.162844218,0.994052087,0.879586043,0.682335922,0.772972841,1.09226807,0.811069508,0.867427295,1.026929491,0.746992944,0.919003114,0.892834209,0.89418318,0.705105626,0.810459162,0.824986992,1.075458758,1.143532216,0.769038,0.827912,0.815484,0.822254,0.915244,0.90524,0.821848,0.880929,0.827743,0.650874,0.769478,0.750297,0.836626,0.834796,0.739339,0.725534,0.860647,0.800187,0.855102,0.790117,0.703783,0.853178,0.76084,0.958311,0.832634,0.805023
1.336887,1.236319,1.13211,1.291081,0.959174,1.123005,1.088276,0.883815,1.66011,0.981742,1.089525,1.2436,1.562649,1.152834,1.167666,0.95788,0.918857,1.013179,1.004997,1.44777,1.357938,1.226223,1.064434,0.957211,1.032864,0.730833,0.796513,2.077264,1.10558,0.947631,1.325844,1.253715,1.279247,1.148614,1.176469,1.081858,1.250357,0.573502,0.306559,1.263101,0.920336,1.486446,1.152205,1.17037,1.360336,1.245976,1.088093,1.061099,0.968139,0.99479,0.912067,0.953313,0.887509,0.979543,1.155219,1.040141,1.054349,1.025144,1.098427,1.05264,1.055577,1.046911,1.029844,0.996696,1.104532,0.956978,0.971355,1.235884,1.214224,1.292562,1.103723,1.445331,1.120094,0.967877,1.00859,1.212871,1.556472,1.194335,1.043009,1.074778,0.847549,1.009938,0.917654,0.854662,1.388604,0.985773,0.946667,1.006764,1.253618,0.979173,1.003979,0.987597,0.953465,0.933325,0.712488,1.011736,1.057837763,1.117770894,1.168899048,1.011181935,0.888776975,0.744869856,0.814881048,1.124328413,0.844357762,0.876799528,1.047123202,0.745867597,0.961031972,0.896305226,0.891655428,0.702581104,0.807975202,0.826964804,1.082112929,1.088069921,0.738761,0.815435,0.811723,0.822397,0.926275,0.8354,0.839428,0.949678,0.804724,0.647793,0.775689,0.745088,0.838815,0.813631,0.785634,0.769642,0.892774,0.819747,0.90023,0.848395,0.744433,0.846781,0.774068,0.917336,0.852551,0.806026
1.343729,1.230102,1.133858,1.347864,0.987001,1.130645,1.090833,0.890556,1.67791,0.981366,1.12084,1.278181,1.574752,1.144665,1.088096,1.014324,0.959551,1.007739,1.02279,1.449705,1.391586,1.220964,1.083222,0.977039,1.042546,0.732111,0.794556,2.075894,1.103111,0.935867,1.327271,1.254801,1.302239,1.169751,1.136085,1.076972,1.236039,0.558027,0.308821,1.249733,0.904624,1.498939,1.156786,1.17961,1.333616,1.231881,1.089184,1.044816,0.982453,1.020751,0.904353,0.958517,0.909659,0.994558,1.159125,1.044885,1.060726,1.019259,1.097106,1.062307,1.060407,1.057347,1.024848,0.99324,1.110897,0.94627,0.9597,1.223347,1.223936,1.280203,1.095262,1.447971,1.125871,0.962212,0.987535,1.227438,1.540724,1.207935,1.02891,1.071921,0.836791,1.00493,0.914635,0.857859,1.361159,0.976169,0.932246,1.018451,1.221409,0.956674,0.984379,0.98434,0.897114,0.919252,0.722176,1.00116,1.048306911,1.118569521,1.168328414,1.021049299,0.894335102,0.794102392,0.812686637,1.065975607,0.875474396,0.880359485,1.067938095,0.756702141,0.979915434,0.887199081,0.96321346,0.707355531,0.814330431,0.829735646,1.070691024,0.986191238,0.769739,0.839884,0.81707,0.809727,0.917228,0.862846,0.815664,1.022354,0.80224,0.675766,0.773163,0.74779,0.816591,0.812063,0.723975,0.719074,0.859679,0.7997,0.885577,0.801588,0.739569,0.835053,0.765465,0.890661,0.833137,0.81119
1.317871,1.203766,1.137115,1.355099,0.974948,1.121386,1.090759,0.890699,1.649111,0.989272,1.0874,1.280139,1.569704,1.122399,0.995913,0.976343,0.940509,1.001695,0.998096,1.433383,1.417021,1.218992,1.08297,0.965482,1.020505,0.729477,0.787951,2.060316,1.098283,0.939459,1.319588,1.242664,1.298726,1.17984,1.14048,1.075874,1.214816,0.548611,0.30674,1.241567,0.917274,1.524501,1.139293,1.185074,1.361401,1.221595,1.073453,1.03257,0.982076,0.99352,0.894841,0.942808,0.877395,0.98196,1.138586,1.028643,1.059151,1.013272,1.079682,1.076088,1.04218,1.038191,1.011501,0.986825,1.107169,0.938376,0.938151,1.214087,1.211848,1.247709,1.080674,1.440474,1.102526,0.956026,0.983502,1.208999,1.530564,1.207669,1.02732,1.074701,0.847483,0.980176,0.900246,0.859281,1.35861,0.988491,0.950716,1.019579,1.266185,0.943472,0.983293,0.9899,0.90396,0.936737,0.743669,1.009096,1.040665034,1.110878855,1.160423134,1.031848685,0.900176756,0.809512805,0.827585505,1.113209496,0.883426739,0.873766796,1.090598328,0.742272792,1.003406662,0.810043516,0.889333753,0.710669125,0.808560852,0.81597833,1.017785317,0.892990701,0.770764,0.806538,0.831281,0.802485,0.898059,0.82539,0.810687,0.975493,0.823235,0.665634,0.781105,0.776022,0.794678,0.812274,0.709622,0.718665,0.830315,0.814137,0.846411,0.807229,0.745652,0.817306,0.759495,0.868666,0.834352,0.802623
1.311318,1.232072,1.102271,1.426216,0.996619,1.108033,1.082348,0.886751,1.609472,0.975684,1.089913,1.302935,1.532317,1.105673,0.979678,0.985934,0.947997,1.011792,0.982714,1.442368,1.431389,1.211769,1.061025,0.961018,1.01298,0.718356,0.80692,2.050555,1.093067,0.94887,1.312676,1.230426,1.293358,1.153947,1.125768,1.076022,1.222776,0.558201,0.310242,1.245223,0.919151,1.544481,1.149628,1.176136,1.341875,1.230308,1.096559,1.070511,0.968806,1.00364,0.898445,0.952643,0.867157,0.987216,1.152265,1.043724,1.046655,1.01987,1.094505,1.065065,1.069088,1.035036,1.017889,0.992508,1.11958,0.96251,0.927933,1.214036,1.231035,1.236964,1.100597,1.452075,1.104012,0.972409,0.998766,1.222438,1.558149,1.204395,1.032317,1.077073,0.843646,0.980002,0.917249,0.872015,1.36687,0.994981,0.950754,1.081587,1.250911,0.963852,0.988,1.001634,0.909312,0.945431,0.75503,1.011515,1.051759811,1.119566215,1.171984634,1.035428977,0.942984633,0.812068817,0.822039624,1.100750528,0.936967937,0.89417436,1.121297443,0.727226308,1.033531098,0.805363455,0.870009361,0.703724658,0.821925014,0.829792298,0.979391872,0.847583558,0.760562,0.839374,0.827024,0.797653,0.919373,0.864107,0.814883,0.956913,0.826217,0.661207,0.782099,0.743275,0.851738,0.834321,0.721636,0.738883,0.849016,0.83111,0.885199,0.82394,0.784403,0.836759,0.782981,0.929396,0.839673,0.816767
1.317485,1.253335,1.079765,1.431369,0.981725,1.088217,1.091528,0.881834,1.615424,0.986061,1.085325,1.318197,1.521134,1.109714,0.961056,0.982396,0.985442,1.003849,0.98525,1.462055,1.453244,1.231055,1.056145,0.962131,1.004197,0.74213,0.782568,2.084757,1.127128,0.942287,1.306761,1.248096,1.295336,1.149775,1.14734,1.085552,1.191291,0.561472,0.311512,1.251957,0.918809,1.522467,1.143686,1.170711,1.337708,1.211638,1.03856,1.005389,0.936811,0.933053,0.856972,0.90282,0.857019,0.965858,1.118261,0.993989,1.018569,0.989458,1.067079,1.024617,1.016423,1.00559,0.98214,0.961248,1.077135,0.910776,0.886252,1.203062,1.182339,1.229351,1.05905,1.402879,1.079518,0.933144,0.968759,1.175337,1.500888,1.149225,0.991462,1.028078,0.796711,0.942715,0.861743,0.84849,1.346239,0.983096,0.947333,1.032515,1.240592,0.966998,0.964986,1.002551,0.895512,0.941977,0.762579,1.01644,1.050005163,1.119626453,1.171456597,1.003864409,0.922379081,0.764410443,0.819048778,1.047159921,0.979298076,0.899369537,1.13667125,0.726708649,1.049883843,0.780113592,0.851690611,0.73078173,0.81640786,0.831968314,0.941623809,0.84043181,0.744308,0.80535,0.804288,0.789816,0.879447,0.769763,0.816552,0.878211,0.798247,0.648944,0.800998,0.755863,0.825171,0.850934,0.734101,0.79515,0.88451,0.843801,0.957769,0.811157,0.786193,0.869067,0.82191,0.891429,0.845047,0.829171
1.310961,1.263418,1.093513,1.408216,0.985761,1.090831,1.096076,0.908266,1.59648,0.99258,1.130815,1.276163,1.536342,1.076893,0.920209,0.952621,1.013302,1.003724,0.991928,1.447471,1.425632,1.212256,1.039076,0.945171,1.006578,0.736021,0.784355,2.090007,1.12034,0.944749,1.29852,1.252775,1.303826,1.141388,1.146364,1.065803,1.212196,0.553148,0.308505,1.254348,0.915392,1.497168,1.14549,1.172127,1.37629,1.250171,1.078794,1.055707,0.95463,0.982306,0.904508,0.959693,0.883819,1.030885,1.172403,1.017236,1.061944,1.027907,1.099528,1.057663,1.054654,1.035198,1.009263,0.993343,1.107249,0.949149,0.933589,1.257199,1.23268,1.236833,1.096934,1.426648,1.13474,0.949523,0.992029,1.201931,1.531403,1.211349,1.029822,1.069708,0.837745,0.987044,0.922651,0.865604,1.356289,0.994038,0.954643,1.039008,1.23692,0.938389,0.954057,0.979013,0.901701,0.925014,0.736138,1.006065,1.03842573,1.109524929,1.161933613,0.972619387,0.894474937,0.688752228,0.772590176,1.04736401,1.007349673,0.891593953,1.144648781,0.724530955,1.072014461,0.760848858,0.829938264,0.711540747,0.805468283,0.822912162,0.893951288,0.8265303,0.766172,0.832002,0.816743,0.796229,0.899124,0.874946,0.823222,0.874406,0.85759,0.686031,0.795829,0.73051,0.820305,0.856223,0.792339,0.741193,0.875566,0.83445,0.877212,0.83586,0.755751,0.830783,0.79872,0.859157,0.848341,0.840182
1.316875,1.270306,1.106366,1.363538,1.012643,1.11069,1.104441,0.908022,1.614798,1.00757,1.114097,1.292371,1.54328,1.056812,0.923171,0.972995,1.09488,1.014611,0.993085,1.468642,1.412741,1.228887,1.050891,0.958214,1.017126,0.752598,0.794645,2.072016,1.095866,0.933032,1.293597,1.231418,1.279621,1.151792,1.111848,1.056443,1.201904,0.557733,0.307391,1.239612,0.92043,1.48978,1.148392,1.178934,1.362234,1.24013,1.060384,1.027676,0.929869,0.946944,0.858408,0.928045,0.858168,0.98569,1.125414,0.999056,1.026628,1.001717,1.061025,1.033012,1.024448,1.013917,0.995016,0.978858,1.081943,0.905622,0.920161,1.247142,1.183288,1.226601,1.068441,1.400095,1.1072,0.936669,0.959769,1.166111,1.510106,1.172384,0.990308,1.045477,0.807998,0.966511,0.87847,0.844954,1.352902,0.996169,0.952249,1.043913,1.262242,0.974387,0.95059,0.971734,0.923493,0.932819,0.750943,0.998704,1.046891767,1.118317088,1.169719566,0.981517413,0.902577497,0.673636745,0.777731877,1.089263124,1.053091506,0.909430803,1.177740843,0.743620613,1.148148101,0.771274581,0.854329376,0.718466148,0.822995515,0.830662862,0.88385697,0.844532984,0.766762,0.817662,0.806478,0.80184,0.918177,0.81871,0.815952,0.870233,0.830667,0.691825,0.804406,0.719405,0.81421,0.818386,0.71109,0.716402,0.848658,0.812954,0.77464,0.811204,0.728184,0.820611,0.8437,0.849108,0.828391,0.819879
1.295872,1.267013,1.104525,1.2923,0.977979,1.114917,1.090377,0.901945,1.628738,0.971781,1.119776,1.312528,1.552432,1.084893,0.862258,0.973732,1.109131,1.033738,0.997493,1.470743,1.425611,1.223477,1.042973,0.946769,1.009428,0.741348,0.762669,2.058961,1.114477,0.943354,1.301834,1.271378,1.29169,1.139052,1.154512,1.075792,1.211708,0.552659,0.308262,1.245487,0.907114,1.498664,1.165728,1.174587,1.370727,1.245505,1.0625,1.038156,0.955261,0.976858,0.870477,0.926096,0.872395,0.980998,1.156062,1.03529,1.040913,1.009688,1.086398,1.032677,1.034686,1.025763,0.992695,0.980468,1.077716,0.916697,0.914831,1.233101,1.197251,1.222135,1.083939,1.41772,1.132619,0.931532,0.970059,1.186088,1.502642,1.178633,1.011882,1.046357,0.808859,0.978316,0.899181,0.840966,1.324189,0.995798,0.960185,1.037417,1.237166,0.979888,0.938207,0.966614,0.925911,0.935847,0.745563,0.993254,1.048725505,1.129125786,1.172882242,1.006967217,0.909523645,0.690302603,0.791694995,1.148596154,1.090498771,0.931937548,1.222053507,0.756580748,1.203117022,0.799723014,0.84302067,0.754226364,0.827073204,0.838374474,0.869956767,0.859829079,0.776192,0.833421,0.816488,0.804209,0.931876,0.862434,0.820886,0.857504,0.86753,0.727597,0.793569,0.698053,0.824911,0.81427,0.675895,0.752815,0.852663,0.787387,0.793241,0.78306,0.744517,0.825694,0.830875,0.806704,0.819088,0.828596
1.297521,1.236868,1.098026,1.258356,0.960102,1.102086,1.086244,0.895476,1.659472,0.970429,1.088115,1.299557,1.568652,1.185199,0.837194,1.001284,1.145467,1.03966,0.987468,1.465913,1.423535,1.192273,1.041809,0.927763,0.988375,0.757979,0.767635,2.029809,1.119606,0.93653,1.301883,1.258221,1.267868,1.173246,1.160289,1.062883,1.212186,0.550627,0.305844,1.242652,0.911013,1.510873,1.167618,1.165707,1.356969,1.271644,1.090923,1.046092,0.956538,0.984548,0.904867,0.956636,0.890085,0.969119,1.179638,1.044032,1.06544,1.022188,1.093278,1.040516,1.054289,1.045183,1.011107,0.998368,1.104093,0.925166,0.919746,1.234347,1.221103,1.237834,1.083082,1.434454,1.125756,0.949868,0.996227,1.192722,1.518644,1.200438,1.01732,1.061079,0.826158,0.989577,0.91532,0.862207,1.333517,0.989586,0.95071,1.034568,1.273075,0.96184,0.930253,0.966809,0.91681,0.927697,0.728668,1.00179,1.044278519,1.128144154,1.165523877,1.010168068,0.903155925,0.711470027,0.818797776,1.133909396,1.102513033,0.930072133,1.233670325,0.783296359,1.234239641,0.808705707,0.840313813,0.751829969,0.826644174,0.832765185,0.879027217,0.860768873,0.751862,0.804525,0.838117,0.790419,0.92023,0.834475,0.821457,0.864546,0.861246,0.730179,0.790133,0.765527,0.824248,0.860719,0.741567,0.785656,0.890731,0.830315,0.912445,0.844141,0.786445,0.846187,0.894539,0.874568,0.855063,0.845148
