FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 4 Cell 12,FOV 4 Cell 13,FOV 4 Cell 14,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10
1.052881,1.169851,1.094063,1.011775,1.024887,1.031876,4.142298,5.575037,4.814204,3.481837,3.460987,3.265805,0.861982,1.013994,1.491269,1.558385,1.465762,3.153859,2.367258,2.142217,3.079472,2.712591,3.082965,2.552715,2.310849,2.553285,2.671589,2.327793,3.619297,1.877448163,0.663370688,3.020395316,0.548324079,2.322409079,2.756465056,3.487205186,2.76199821,1.448246,0.965666,1.083311,1.065646,1.399622,1.139094,1.398116,1.227099,1.084773,2.242018,1.575371,1.324972,1.426652,1.739771,1.784486,1.420079,1.44829,2.008942,2.498063,2.219123,1.94775,1.541567,1.927177,1.485459
1.075455,1.396508,1.088846,1.0165,1.011486,1.021056,3.823226,5.58931,4.66417,3.500632,4.26293,3.143869,0.840852,1.008922,1.439856,1.418104,1.411015,3.094038,2.179324,2.065506,2.868225,2.653537,2.951735,2.36564,2.221472,2.405971,2.579565,2.281708,3.578349,1.859049369,0.650779739,2.996280115,0.527411806,2.294796971,2.739030871,3.487400189,2.728800195,1.472709,0.966463,1.070538,1.176232,1.364194,1.077332,1.872365,1.010356,1.067761,2.216454,1.555771,1.116819,1.420558,1.721627,1.747584,1.390297,1.405741,1.967465,2.449036,2.193593,1.895187,1.481711,1.907489,1.440305
1.012444,1.146138,1.03183,0.994799,0.988904,1.002779,3.567132,5.560109,4.470866,3.487211,4.191341,3.055452,0.830343,0.981311,1.402179,1.262731,1.296381,3.023371,1.996612,2.014773,2.732791,2.557303,2.79709,2.200655,2.12136,2.261903,2.450455,2.220965,3.480038,1.860887143,0.647778216,2.995415386,0.51829438,2.276936437,2.732302886,3.502665528,2.719327986,1.43934,0.950256,0.992805,1.347939,1.313632,1.057839,1.566797,0.987349,1.065666,2.199047,1.530561,1.049501,1.403673,1.675324,1.776968,1.362877,1.436129,1.992536,2.470465,2.184728,1.909324,1.488091,1.904659,1.411938
1.000077,1.058708,1.013162,1.00141,0.997648,0.990689,3.403041,5.581953,4.334031,3.50743,4.140309,3.002233,0.822715,0.977848,1.359076,1.282244,1.224255,2.905352,1.908328,1.975931,2.626527,2.485736,2.60355,2.064175,1.927766,2.123246,2.351191,2.174024,3.447988,1.86085832,0.638569089,2.980441235,0.50479306,2.264390098,2.719485753,3.504373503,2.702877563,1.461048,0.956042,0.97869,1.400625,1.276447,1.123299,1.226172,0.954548,1.085046,2.174102,1.540634,1.020929,1.380852,1.689477,1.776773,1.330261,1.401488,1.961917,2.468016,2.169145,1.886128,1.431094,1.873405,1.392135
1,1,1,1,1,1,3.185771,5.540544,4.206317,3.515396,4.074889,2.940827,0.805389,0.948513,1.320784,1.189706,1.100556,2.881903,1.836254,1.94107,2.555799,2.403027,2.428591,1.969985,1.811641,1.994715,2.269934,2.140876,3.448577,1.844236853,0.621597445,2.959496241,0.489200077,2.232960163,2.699578717,3.503346543,2.675028865,1.431304,0.93269,0.95284,1.332062,1.258599,1.072449,1.088164,0.910141,1.481254,2.136187,1.524496,0.998941,1.338954,1.620145,1.756583,1.312796,1.402508,1.965134,2.435215,2.154504,1.876284,1.409175,1.84066,1.334725
1.932849,3.484039,3.093378,2.575091,2.853942,4.183394,2.97329,5.467744,4.060667,3.469594,3.96981,2.898468,0.790367,0.938472,1.299814,1.082659,1.043383,2.778731,1.809957,1.933891,2.474161,2.321422,2.253092,1.908703,1.778769,1.871926,2.228541,2.102008,3.427551,1.830006979,0.607761659,2.930294108,0.47054338,2.205704056,2.683294132,3.50070907,2.64627322,1.436652,0.957787,0.980006,1.201974,1.231095,1.03522,1.068515,0.952849,1.892155,2.107374,1.539237,0.992393,1.331863,1.630522,1.754862,1.296219,1.382283,1.927415,2.414433,2.1441,1.872597,1.415208,1.854752,1.34864
1.657712,2.907887,2.942881,2.101513,2.347623,3.888132,2.745554,5.378817,3.876133,3.388079,3.846948,2.914966,0.797935,0.950474,1.289279,1.04995,1.041171,2.726016,1.699656,1.855503,2.347898,2.258448,2.13997,1.836271,1.710693,1.757718,2.17321,2.054703,3.382253,1.828069444,0.601400647,2.917607714,0.461295127,2.192227884,2.668415874,3.500412465,2.636410387,1.423178,0.929988,0.93235,1.006201,1.227965,1.062292,1.07266,0.925647,2.28769,2.104287,1.539443,0.97735,1.288261,1.624654,1.724669,1.295966,1.368019,1.882741,2.369037,2.139921,1.840344,1.400662,1.796768,1.311398
1.406744,2.406748,2.678181,1.847616,1.968962,3.583532,2.558957,5.277062,3.707198,3.318544,3.765168,2.858908,0.787473,0.932691,1.249249,1.010744,0.983637,2.67262,1.58798,1.831143,2.275922,2.142834,1.991468,1.679519,1.565433,1.651911,2.120596,2.011615,3.342096,1.789934981,0.573505547,2.882901529,0.436718393,2.160949086,2.636016893,3.484985974,2.604958658,1.398327,0.898871,0.91024,0.902556,1.207779,1.059973,1.033717,0.913583,2.425123,2.099251,1.51837,0.919111,1.252899,1.57479,1.719106,1.273062,1.355962,1.871633,2.354476,2.092624,1.859565,1.390059,1.786017,1.304274
1.204267,2.023381,2.308218,1.676546,1.721016,3.367731,2.33944,5.184262,3.531554,3.193894,3.674649,2.830407,0.793769,0.942974,1.244588,1.006569,0.978372,2.650071,1.497686,1.779348,2.149645,2.061289,1.828852,1.568369,1.439659,1.559022,2.048106,1.994557,3.277977,1.719118447,0.514778448,2.80260258,0.390081817,2.109000745,2.581713596,3.438206936,2.517160054,1.429796,0.910647,0.919293,0.85989,1.1923,1.097171,1.121958,0.983728,2.453421,2.116225,1.529898,0.954879,1.267084,1.570572,1.708651,1.241059,1.347199,1.866831,2.337068,2.094996,1.844929,1.385296,1.751397,1.301058
1.08506,1.750764,2.013029,1.549811,1.539018,3.204166,2.155265,5.08251,3.330667,3.061076,3.580713,2.793963,0.804764,0.92333,1.206127,0.947727,0.936733,2.606689,1.430971,1.724591,2.031345,1.947339,1.696075,1.482671,1.391964,1.515596,1.998497,1.944353,3.203512,1.718184654,0.510046327,2.795403371,0.381638912,2.095162783,2.563523652,3.438370381,2.503126496,1.427711,0.955662,0.899359,0.94119,1.198295,1.061224,1.372193,1.013233,2.397225,2.068748,1.55077,0.957453,1.265497,1.577535,1.700918,1.237383,1.328786,1.836861,2.313805,2.057658,1.82146,1.337551,1.740664,1.264534
0.990814,1.546101,1.792199,1.444515,1.391798,3.061553,1.970381,5.006823,3.173345,2.961883,3.51096,2.775554,0.784105,0.924898,1.199287,1.005569,0.96092,2.600425,1.387551,1.708036,1.946258,1.872823,1.625685,1.484312,1.48448,1.549215,1.976725,1.962767,3.153163,1.743147709,0.526901475,2.815307606,0.391091425,2.107247989,2.564456524,3.459697207,2.510857548,1.424541,0.906806,0.897883,1.12212,1.190713,1.002209,2.066611,1.014996,2.302103,2.090341,1.53221,0.953744,1.2403,1.550798,1.696506,1.209502,1.332951,1.816291,2.278909,2.071524,1.79882,1.333377,1.733691,1.266605
0.905509,1.385801,1.616284,1.3613,1.28717,2.920009,1.810184,4.923726,3.057072,2.862806,3.457497,2.741666,0.80096,0.902657,1.192874,0.960364,0.942154,2.577666,1.31816,1.690922,1.851889,1.777448,1.57312,1.433759,1.35772,1.463089,1.933065,1.914042,3.144143,1.766852139,0.548954628,2.842109665,0.405153931,2.120644153,2.566692647,3.486039103,2.527535291,1.419743,0.88899,0.908448,1.096964,1.178376,0.984604,1.493961,0.993372,2.150346,2.05416,1.525507,0.925614,1.221475,1.51824,1.689056,1.214852,1.331084,1.767025,2.282042,2.072008,1.820337,1.323966,1.708827,1.241138
0.847477,1.278592,1.520089,1.277984,1.205709,2.76246,1.63659,4.811966,2.928606,2.778521,3.408713,2.717392,0.796901,0.925662,1.205841,1.006234,0.961719,2.579622,1.268879,1.654335,1.817138,1.727653,1.504567,1.390432,1.226062,1.35093,1.919386,1.90075,3.11392,1.766784161,0.550544627,2.840985601,0.402258545,2.116401555,2.551675737,3.485928172,2.526944757,1.41332,0.937518,0.922876,1.117178,1.161403,0.979753,1.131211,0.947173,1.972112,2.069047,1.537934,0.934521,1.230887,1.510761,1.702981,1.21417,1.338322,1.79727,2.263839,2.058557,1.800715,1.309615,1.711965,1.232357
0.796879,1.214525,1.431712,1.217362,1.149112,2.573584,1.513342,4.724908,2.806882,2.694709,3.38236,2.691873,0.782924,0.924542,1.188571,1.000171,0.957159,2.601347,1.216582,1.607345,1.751708,1.687527,1.454458,1.325288,1.154687,1.288091,1.889055,1.899054,3.076951,1.744436401,0.541177874,2.829253632,0.395052166,2.103471251,2.511501093,3.475535121,2.502155329,1.418132,0.894893,0.891742,1.107084,1.111884,0.96082,0.986713,0.91567,1.5698,2.029194,1.497749,0.911926,1.191362,1.445047,1.685746,1.196474,1.338317,1.77307,2.262381,2.041146,1.810074,1.270362,1.699514,1.226939
0.758577,1.130341,1.365388,1.151383,1.090914,2.376905,1.415232,4.674538,2.711632,2.609073,3.350099,2.660324,0.77649,0.908991,1.16899,0.981427,0.950056,2.599782,1.161018,1.553704,1.689999,1.654699,1.387582,1.282374,1.142261,1.263731,1.841043,1.878349,3.002053,1.719494272,0.53075652,2.810193531,0.384675262,2.08866666,2.477969243,3.464933345,2.484795631,1.401826,0.93454,0.920413,1.063557,1.131358,0.924362,1.004959,0.943968,1.184924,2.054837,1.463516,0.911121,1.185117,1.410763,1.659557,1.213854,1.322748,1.752179,2.20923,2.041062,1.793173,1.276413,1.679049,1.206268
0.720439,1.076885,1.29793,1.092113,1.04657,2.23411,1.314363,4.62367,2.597281,2.528611,3.328212,2.639899,0.786281,0.92502,1.178581,1.018313,0.975597,2.559525,1.148324,1.550946,1.66983,1.620143,1.334604,1.278806,1.140552,1.256728,1.819934,1.8543,3.008901,1.70666529,0.524926255,2.798444596,0.377418992,2.07907031,2.453272657,3.461612343,2.455635686,1.389571,0.881153,0.859432,1.022234,1.106838,0.907478,0.96467,0.875376,0.992091,2.02743,1.438152,0.908622,1.168628,1.362742,1.635643,1.180204,1.283897,1.715818,2.19735,2.003724,1.792363,1.303695,1.65592,1.207668
0.696297,1.054896,1.270666,1.063469,1.024386,2.104941,1.252532,4.57151,2.497001,2.425824,3.314766,2.59269,0.78386,0.903229,1.172914,0.998532,0.960434,2.549853,1.190005,1.546982,1.655244,1.605009,1.303853,1.302051,1.136759,1.263821,1.831743,1.859179,2.982709,1.693037824,0.519980299,2.790533245,0.373264272,2.069152458,2.432312174,3.457752815,2.437414634,1.413719,0.880595,0.876573,1.029256,1.091431,0.901856,0.976723,0.920232,1.002556,2.063584,1.411764,0.916872,1.183548,1.357144,1.648829,1.165972,1.279882,1.679648,2.168713,1.970384,1.771288,1.280339,1.634906,1.209084
0.670717,1.015385,1.236982,1.016329,0.990074,2.001559,1.178853,4.52259,2.413877,2.359647,3.300756,2.578485,0.780497,0.896964,1.170552,0.989978,0.978923,2.496212,1.144966,1.561346,1.614535,1.576473,1.214384,1.272241,1.093509,1.258665,1.803709,1.853508,2.927054,1.664169834,0.515736746,2.781682052,0.368084188,2.064747153,2.408348848,3.451330729,2.40534057,1.425562,0.859053,0.852384,1.004444,1.093777,0.937518,0.973288,1.341765,0.962253,2.06311,1.397081,0.903065,1.158596,1.337141,1.648721,1.146278,1.282751,1.687669,2.154465,1.987842,1.77171,1.270135,1.633775,1.184759
0.676786,0.996871,1.185774,0.977992,0.991091,1.860202,1.129941,4.490412,2.33386,2.28977,3.279235,2.554509,0.774296,0.912871,1.15712,0.991173,0.978215,2.458995,1.117285,1.528358,1.580976,1.519015,1.204166,1.239637,1.076052,1.218311,1.749004,1.837385,2.909818,1.646433364,0.51128692,2.769349904,0.36176497,2.055286287,2.37106801,3.442598354,2.38917358,1.371876,0.829397,0.794041,1.239814,1.062592,0.924411,0.958532,1.561423,0.943041,2.051513,1.372501,0.878244,1.126939,1.287154,1.644688,1.128366,1.265926,1.669233,2.108605,1.963461,1.772953,1.250353,1.600834,1.164842
0.634113,0.952106,1.152547,0.959656,0.959861,1.744174,1.083181,4.468008,2.245745,2.26658,3.24886,2.501198,0.760609,0.882712,1.134122,0.94907,0.952066,2.432182,1.103104,1.509329,1.547199,1.498744,1.179419,1.207383,1.073426,1.190371,1.734498,1.816305,2.873558,1.639894217,0.505076023,2.758033687,0.355480135,2.047296573,2.346260657,3.441131709,2.358371948,1.425103,0.901928,0.865149,1.28963,1.093549,0.986754,1.038614,1.112541,0.94963,2.074399,1.39875,0.909548,1.158277,1.309954,1.608973,1.122728,1.253132,1.62089,2.051857,1.938434,1.767685,1.233666,1.571566,1.185391
0.642663,0.945573,1.129996,0.94998,0.955669,1.659471,1.052395,4.443626,2.172169,2.223693,3.214688,2.477051,0.761802,0.897286,1.157375,1.023601,0.974345,2.390526,1.053997,1.520845,1.582001,1.487856,1.193127,1.244216,1.045609,1.202293,1.723246,1.807255,2.863734,1.607424208,0.485317885,2.725172659,0.339932143,2.026972708,2.321445226,3.424096637,2.306722703,1.415687,0.859329,0.774501,1.230981,1.071174,0.916525,1.000482,0.92742,0.942206,2.051777,1.386324,0.87802,1.123235,1.278009,1.610237,1.13464,1.268635,1.634355,2.035426,1.924811,1.769273,1.224928,1.576241,1.174778
0.640404,0.941205,1.115016,0.930784,0.941495,1.593438,1.038241,4.41816,2.09933,2.168895,3.17526,2.421307,0.773456,0.890554,1.145222,0.980863,0.954393,2.322275,1.031226,1.485843,1.573759,1.485571,1.164053,1.222167,1.029678,1.211579,1.68473,1.798607,2.790411,1.600732312,0.483995366,2.718201604,0.337388528,2.023403372,2.303585855,3.428898386,2.27777711,1.403667,0.848593,0.854007,1.067841,1.054413,0.909506,1.087464,0.891815,0.947587,2.045288,1.390971,0.880316,1.132203,1.28004,1.627709,1.135992,1.240311,1.610386,2.01641,1.90507,1.766375,1.197167,1.553219,1.151665
0.625314,0.910798,1.08955,0.920268,0.919692,1.521654,1.008785,4.401068,2.055592,2.089015,3.119827,2.397544,0.784767,0.911562,1.171261,1.000464,1.023441,2.311609,1.009931,1.488952,1.520709,1.512228,1.128636,1.192888,1.021133,1.211281,1.685011,1.794407,2.767502,1.593391302,0.473740398,2.695716469,0.328600132,2.011829766,2.27185475,3.425145458,2.241475027,1.407671,0.871707,0.82088,0.902692,1.065529,0.900902,2.07777,0.955844,0.949474,2.051165,1.436427,0.890037,1.133708,1.289019,1.65226,1.121835,1.261405,1.590335,1.971673,1.912927,1.755808,1.219416,1.548718,1.148663
0.60295,0.895356,1.060449,0.897331,0.921062,1.468831,0.988309,4.365275,1.999217,2.007598,3.050429,2.376407,0.785359,0.887036,1.16643,0.981448,1.014379,2.292774,1.009505,1.486933,1.518297,1.450013,1.146033,1.221135,1.034446,1.20037,1.641558,1.788857,2.762963,1.576974647,0.463956041,2.673857261,0.319789652,2.002101932,2.249842935,3.41010516,2.227036551,1.389205,0.842547,0.774307,0.817609,1.027451,0.879702,1.479073,0.911754,0.941305,2.024819,1.391803,0.868293,1.105355,1.235082,1.620594,1.075368,1.23151,1.568728,1.953355,1.867832,1.733864,1.163551,1.489032,1.127388
0.600955,0.89077,1.042535,0.890239,0.901193,1.407942,0.965964,4.358049,1.953609,1.962861,3.015783,2.364609,0.807131,0.907756,1.162819,1.058896,1.033335,2.255823,1.021203,1.502124,1.499141,1.439633,1.13509,1.220098,1.015652,1.181123,1.641542,1.791005,2.754537,1.585420833,0.475881391,2.681279723,0.326292191,2.005087689,2.242260923,3.41140377,2.247767571,1.393266,0.843114,0.845286,0.82977,1.053976,0.898501,1.101991,0.894592,0.934849,2.043124,1.400601,0.886841,1.118694,1.247899,1.63885,1.101689,1.241878,1.554215,1.9183,1.877813,1.743771,1.209595,1.518088,1.132429
0.588742,0.879504,1.014773,0.87387,0.882833,1.373756,0.959007,4.32009,1.90564,1.929752,2.963042,2.361113,0.776124,0.881029,1.153163,0.99212,0.985034,2.213112,1.052274,1.53593,1.524425,1.448254,1.153333,1.20609,1.037852,1.17842,1.656383,1.814475,2.747859,1.559711238,0.460725265,2.651134262,0.31423462,1.987886813,2.209689445,3.394888534,2.217098269,1.381735,0.859853,0.794931,0.820438,1.028143,0.886592,1.004886,0.906863,0.94069,2.023682,1.404971,0.891976,1.102383,1.21616,1.611605,1.086482,1.247528,1.532597,1.855089,1.862063,1.719367,1.168123,1.499094,1.114184
0.595404,0.896712,1.019255,0.873621,0.8783,1.340218,0.947161,4.347128,1.888875,1.916798,2.915227,2.391149,0.786471,0.894921,1.180379,1.054031,1.032444,2.195123,1.011392,1.485471,1.495069,1.401084,1.107163,1.194232,1.003974,1.170612,1.662545,1.773741,2.707658,1.553682152,0.456450512,2.638125652,0.31109371,1.983214589,2.188564156,3.394561488,2.197545045,1.371902,0.849793,0.761301,0.792778,1.0161,0.899028,0.947305,0.880391,0.905716,2.001896,1.392472,0.879831,1.096727,1.257713,1.628127,1.107276,1.236507,1.570225,1.829813,1.854641,1.749958,1.186928,1.503667,1.149663
0.5891,0.873002,1.008685,0.869981,0.876691,1.320634,0.934119,4.294447,1.86003,1.859139,2.845717,2.369895,0.78401,0.889613,1.159319,1.072067,1.071276,2.220268,1.017107,1.477888,1.498179,1.388994,1.113052,1.213345,1.017305,1.151523,1.65378,1.755755,2.65398,1.537241753,0.443016956,2.609665177,0.300571562,1.963358736,2.152560609,3.380664487,2.176217566,1.37122,0.80484,0.766295,0.791471,1.000643,0.882246,0.912646,0.882879,0.972204,2.031284,1.388409,0.868429,1.092983,1.236875,1.595874,1.065976,1.214312,1.541248,1.791335,1.835841,1.735163,1.170297,1.474624,1.109709
0.595457,0.876667,0.9985,0.853483,0.858128,1.299256,0.922278,4.217308,1.831807,1.810449,2.762544,2.376813,0.77286,0.89078,1.193934,1.082091,1.088056,2.24591,1.035768,1.471361,1.519764,1.374155,1.152955,1.193964,1.019508,1.158199,1.62267,1.776709,2.601083,1.554532495,0.460478756,2.621430615,0.312993445,1.970362537,2.149332,3.401313289,2.193044379,1.37955,0.836973,0.805725,0.815516,1.007408,0.906614,0.932883,0.900163,1.149233,1.995875,1.421025,0.896325,1.096812,1.212242,1.605091,1.070438,1.19712,1.511551,1.789058,1.784009,1.713748,1.187576,1.451034,1.1146
0.594433,0.872424,0.97452,0.843037,0.848476,1.301081,0.914524,4.169798,1.794564,1.776662,2.692145,2.361477,0.764018,0.871332,1.17121,0.98654,0.96335,2.256905,1.040054,1.486708,1.534435,1.389155,1.167038,1.2205,1.037693,1.163773,1.590153,1.770548,2.617055,1.557924964,0.464863534,2.619225481,0.312220127,1.966584353,2.134350089,3.411449654,2.203582625,1.386232,0.874889,0.798575,0.797398,1.00039,0.909944,0.95614,0.924496,1.178551,2.001703,1.429802,0.885466,1.10481,1.203918,1.588909,1.060647,1.211093,1.481558,1.781166,1.785118,1.713305,1.146649,1.41815,1.092072
0.590621,0.874514,0.973464,0.846705,0.844545,1.26603,0.909908,4.178806,1.770752,1.738929,2.636708,2.304311,0.756271,0.883049,1.175439,0.970062,0.998167,2.24221,1.050164,1.480577,1.509451,1.395913,1.172542,1.225869,1.036612,1.163882,1.550581,1.784867,2.605888,1.558183059,0.45552628,2.600371037,0.305796059,1.95186762,2.126638271,3.4004564,2.191478404,1.353485,0.79858,0.750005,0.794138,0.934615,0.882659,0.906779,0.867903,1.079809,1.972532,1.401124,0.862172,1.060549,1.184509,1.601989,1.059491,1.209712,1.474725,1.778059,1.775172,1.696334,1.149584,1.417001,1.106679
0.583482,0.864388,0.956328,0.83712,0.830454,1.232549,0.918394,4.133403,1.760096,1.725314,2.57551,2.284286,0.743306,0.865763,1.149379,0.950798,0.95474,2.197685,1.029328,1.493603,1.501054,1.397391,1.165371,1.195748,1.016619,1.15285,1.512779,1.760604,2.56524,1.550283833,0.456968233,2.589851019,0.30479397,1.944785115,2.127194994,3.394780174,2.180963676,1.357463,0.835921,0.771623,0.835039,0.957488,0.844734,0.949035,0.855947,0.993215,1.986523,1.426182,0.869088,1.073033,1.190198,1.594846,1.066845,1.2208,1.451705,1.805852,1.791103,1.726169,1.144097,1.407846,1.116071
0.590014,0.875148,0.932185,0.839924,0.822543,1.233124,0.889064,4.066727,1.726729,1.692204,2.499789,2.279817,0.76983,0.865954,1.160631,0.939245,0.974438,2.172977,1.0143,1.477502,1.481412,1.405165,1.168365,1.217127,1.038327,1.163419,1.495442,1.764767,2.560263,1.528691364,0.441645507,2.561016824,0.292429186,1.925301239,2.094529863,3.363181385,2.153084121,1.339603,0.824259,0.791928,0.854534,0.910229,0.883273,0.937959,0.877747,0.930946,1.952756,1.419774,0.852841,1.073759,1.192617,1.603329,1.075928,1.228379,1.453583,1.775549,1.764182,1.730176,1.157991,1.411266,1.099032
0.596668,0.879381,0.943776,0.837945,0.829839,1.215447,0.878321,4.070084,1.70683,1.635116,2.44729,2.268123,0.767879,0.85595,1.148323,0.939139,0.999305,2.161801,1.021587,1.46476,1.440797,1.394932,1.159333,1.213682,1.031593,1.155968,1.480721,1.753665,2.525368,1.508918879,0.429254664,2.539768763,0.28259987,1.90951223,2.076205306,3.348128383,2.131669523,1.343541,0.811545,0.724884,0.846466,0.896655,0.887079,0.983746,0.894967,0.915933,1.966912,1.423755,0.840721,1.051923,1.187428,1.573006,1.052555,1.21729,1.446033,1.74231,1.720395,1.707318,1.127494,1.366112,1.083894
0.584272,0.865312,0.927667,0.818366,0.824957,1.191618,0.885408,4.069103,1.702123,1.590009,2.40395,2.24717,0.753991,0.865941,1.165445,0.993039,0.994732,2.137609,1.023704,1.469749,1.4422,1.365527,1.113414,1.188649,1.022416,1.139184,1.47649,1.743309,2.526096,1.479437305,0.408222499,2.50298254,0.266750885,1.883827544,2.041964042,3.317388967,2.097965442,1.347993,0.83067,0.737855,0.882882,0.888052,0.864032,0.988623,0.903518,0.9795,1.948957,1.437472,0.869274,1.059382,1.186186,1.619655,1.071731,1.229368,1.442422,1.780676,1.733308,1.715654,1.142987,1.404631,1.113035
0.579089,0.870079,0.906594,0.815302,0.816281,1.17656,0.876776,4.040003,1.685399,1.549301,2.337988,2.222822,0.764429,0.864408,1.153779,0.980785,0.995658,2.153641,1.025549,1.466386,1.462762,1.351967,1.105768,1.212387,1.021591,1.127827,1.480959,1.732417,2.558128,1.497341269,0.422717851,2.518391195,0.277239186,1.890866166,2.05290697,3.315752694,2.101342068,1.352828,0.813999,0.813404,0.943226,0.885566,0.868815,1.143614,0.888955,0.962077,1.950845,1.452881,0.865206,1.045925,1.167366,1.612776,1.053761,1.209733,1.432144,1.730257,1.711893,1.693312,1.139151,1.362066,1.107981
0.600882,0.869154,0.917944,0.832556,0.823212,1.172843,0.863834,4.022347,1.666747,1.567422,2.295362,2.185007,0.743782,0.85794,1.1516,0.974068,0.980372,2.150578,1.02875,1.464178,1.450588,1.339054,1.150959,1.201674,1.035613,1.132586,1.481274,1.732629,2.492486,1.502534727,0.436052154,2.531315995,0.285793017,1.894025584,2.062672414,3.316816088,2.112603945,1.341119,0.832304,0.787776,1.049627,0.866415,0.895933,1.830687,0.891549,0.897909,1.941017,1.421495,0.847212,1.045082,1.16008,1.568147,1.031176,1.222107,1.41368,1.709378,1.670926,1.669957,1.112285,1.348872,1.084225
0.579935,0.860556,0.906834,0.812777,0.810874,1.159574,0.863542,3.999789,1.65329,1.534675,2.229528,2.135493,0.754595,0.853782,1.160026,0.95064,0.991577,2.177866,1.026384,1.458148,1.453799,1.339246,1.12509,1.187464,1.029786,1.142961,1.485219,1.736424,2.476495,1.496518305,0.431499385,2.51980181,0.281837595,1.883410439,2.044310741,3.29761497,2.106886816,1.353775,0.796648,0.754103,1.039931,0.865387,0.899697,1.245882,0.884915,0.867491,1.929101,1.416662,0.838764,1.037666,1.152382,1.57548,1.035853,1.176201,1.415935,1.685492,1.669231,1.674854,1.102999,1.321836,1.075417
0.574539,0.868148,0.909541,0.815027,0.798243,1.153184,0.858678,4.007484,1.655979,1.519648,2.177991,2.121202,0.761324,0.855675,1.164625,0.973588,0.976572,2.159939,1.023144,1.450385,1.517974,1.340956,1.222136,1.185038,1.034414,1.133136,1.480569,1.73125,2.428554,1.492452052,0.432075106,2.518263594,0.282443179,1.880543677,2.056726341,3.283380875,2.105202275,1.350162,0.851871,0.765393,0.964546,0.874429,0.867969,1.011149,0.915087,0.88008,1.938258,1.434648,0.860591,1.02593,1.167686,1.588417,1.050358,1.219556,1.37556,1.682285,1.69303,1.672056,1.10048,1.336142,1.088338
0.585391,0.87617,0.907192,0.82068,0.79809,1.14637,0.859004,3.996162,1.634827,1.533316,2.129112,2.063474,0.742034,0.848113,1.138675,0.943244,0.989794,2.114372,1.027862,1.440091,1.588891,1.325019,1.229051,1.192791,1.044854,1.108918,1.465769,1.703648,2.410811,1.484521757,0.429681279,2.511671071,0.279072361,1.870023019,2.051604295,3.267503789,2.098018845,1.367986,0.802499,0.751716,0.823958,0.880919,0.88186,0.943018,0.895015,0.863316,1.933776,1.412371,0.844164,1.033099,1.17923,1.574527,1.032535,1.173339,1.370166,1.689507,1.678236,1.641101,1.083278,1.311246,1.064747
0.575393,0.865217,0.910062,0.80608,0.790968,1.123986,0.862445,3.968237,1.608298,1.557746,2.078326,2.108327,0.750566,0.875036,1.170697,0.976244,1.038656,2.106278,1.047904,1.457491,1.528817,1.367946,1.213297,1.196732,1.056456,1.147641,1.482451,1.720236,2.429186,1.479153369,0.423093939,2.50428172,0.274627638,1.856929365,2.051499105,3.245268721,2.091546314,1.352592,0.78996,0.775692,0.789911,0.854616,0.873975,0.93471,0.888649,0.877541,1.923249,1.440443,0.847259,1.026159,1.16493,1.583893,1.011151,1.178157,1.369183,1.724449,1.675121,1.618771,1.102097,1.311919,1.062965
0.579158,0.885786,0.909829,0.819324,0.791348,1.11323,0.847639,3.942512,1.599355,1.51814,2.026911,2.109387,0.758506,0.85867,1.166307,0.965181,1.023281,2.103281,1.030928,1.450921,1.451917,1.358178,1.165062,1.18874,1.026812,1.12385,1.453721,1.703138,2.385373,1.460125737,0.412744905,2.486220389,0.265732054,1.839146281,2.027510778,3.215265159,2.078369247,1.376702,0.78341,0.754036,0.767534,0.868015,0.850054,0.913739,0.886316,0.890589,1.921554,1.474224,0.851426,1.030865,1.151926,1.585613,1.030521,1.160882,1.372845,1.721297,1.670406,1.626106,1.08175,1.293308,1.050058
